Date,Close,High,Low,Open,Volume,ma7,ma21,26ema,12ema,ema,MACD,20sd,upper_band,lower_band,momentum,Fourier,ARIMA,labels
2016-02-17,36.380313873291016,36.46928073525128,35.616894622970825,36.13329451054796,49154000,,,,,,,,,,,,,35.66162109375
2016-02-18,35.66162109375,36.58060902536569,35.56420576413355,36.479219726678075,47276000,,,,,,,,,,,,,35.890254974365234
2016-02-19,35.890254974365234,35.98568333413517,35.443433654126395,35.58160493972192,34918000,,,,,,,,,,,,,36.23518371582031
2016-02-22,36.23518371582031,36.523455758282054,35.956854180729266,36.25804541564408,37516000,,,,,,,,,,,,,35.65068817138672
2016-02-23,35.65068817138672,36.32713132960304,35.570173579240304,36.08856423826881,41332000,,,,,,,,,,,,,35.830116271972656
2016-02-24,35.830116271972656,35.84602352733365,34.89174746782542,35.31868379228175,37092000,,,,,,,,,,,,,36.23866653442383
2016-02-25,36.23866653442383,36.25804722004568,35.448900751366565,35.931010000038505,36146000,,,,,,,,,,,,,36.02693176269531
2016-02-26,36.02693176269531,36.58856206243103,35.8818022553543,36.46132679241508,42474000,,,,,,,,,,,,,35.64720916748047
2016-02-29,35.64720916748047,36.31221954650121,35.62832143784037,35.835081595711465,45068000,,,,,,,,,,,,,36.88727569580078
2016-03-01,36.88727569580078,36.89522742668899,35.71778729407247,35.84999382598344,60112000,,,,,,,,,,,,,36.75357437133789
2016-03-02,36.75357437133789,36.9344885691492,36.443930867567694,36.922066122868976,36292000,,,,,,,,,,,,,36.361427307128906
2016-03-03,36.361427307128906,36.82912333213835,36.264011965002794,36.75357619857749,40534000,,,,,,,,,,,,,36.293338775634766
2016-03-04,36.293338775634766,36.53091238347783,36.06470659930696,36.5209736676163,48516000,,,,,,,,,,,,,35.427528381347656
2016-03-07,35.427528381347656,36.14373399728288,35.046812246096756,36.04134740384348,61690000,,,,,,,,,,,,,35.46381378173828
2016-03-08,35.46381378173828,35.89721539674791,34.99015676146208,35.2083459117106,52530000,,,,,,,,,,,,,36.05426788330078
2016-03-09,36.05426788330078,36.09552056552105,35.42056768157228,35.545319220534,39544000,,,,,,,,,,,,,36.390254974365234
2016-03-10,36.390254974365234,36.60745059802934,35.948901696850086,36.17255881258311,44616000,,,,,,,,,,,,,37.02146911621094
2016-03-11,37.02146911621094,37.02295935475693,36.61540376013989,36.77693727622295,35380000,,,,,,,,,,,,,37.288368225097656
2016-03-14,37.288368225097656,37.4881701490576,36.96132723643072,37.026438903248895,32824000,,,,,,,,,,,,,37.304771423339844
2016-03-15,37.304771423339844,37.426045751866944,36.92057425955905,37.0786267668237,29832000,,,,,,,,,,,,,37.64224624633789
2016-03-16,37.64224624633789,37.723758123376996,37.102484121977355,37.22922265315888,29306000,,,,,,,,,,,,,37.697914123535156
2016-03-17,37.697914123535156,38.03886782686828,37.64224821278689,37.656661436680224,44564000,,,,,,,,,,,,,37.545326232910156
2016-03-18,37.545326232910156,37.87981841347326,37.366895770083566,37.85447298336949,56222000,,,,,,,,,,,,,37.88081741333008
2016-03-21,37.88081741333008,37.93946379868881,37.339561254443765,37.47077429418051,28774000,,,,,,,,,,,,,37.775943756103516
2016-03-22,37.775943756103516,38.02196963058191,37.66809295352781,37.69592590799324,22096000,,,,,,,,,,,,,37.652183532714844
2016-03-23,37.652183532714844,38.04135191859997,37.57613965850126,37.93995882233005,24678000,,,,,,,,,,,,,37.516998291015625
2016-03-24,37.516998291015625,37.65218530043361,37.30129289619523,37.3360840889082,31116000,,,,,,,,,,,,,37.4394645690918
2016-03-28,37.4394645690918,37.68896766688403,37.37783391392876,37.583100057119886,21676000,,,,,,,,,,,,,38.066200256347656
2016-03-29,38.066200256347656,38.130318430147575,37.19144923374379,37.45933950664243,40062000,,,,,,,,,,,,,38.1879768371582
2016-03-30,38.1879768371582,38.63380468144944,38.150205163996354,38.181515344229,40396000,,,,,,,,,,,,,37.91759490966797
2016-03-31,37.91759490966797,38.22475089191955,37.686479011761115,38.18797271518492,32554000,,,,,,,,,,,,,38.25407791137695
2016-04-01,38.25407791137695,38.27246510378349,37.53488804002031,37.632307169761766,31674000,,,,,,,,,,,,,38.02793502807617
2016-04-04,38.02793502807617,38.39175421907326,37.86242753701932,38.24612415987014,26924000,,,,,,,,,,,,,37.702388763427734
2016-04-05,37.702388763427734,37.91610718350089,37.55477171662183,37.68052055440799,24478000,,,,,,,,,,,,,38.17455291748047
2016-04-06,38.17455291748047,38.19195040944479,37.58956035420219,37.66610097654307,25312000,,,,,,,,,,,,,37.77942657470703
2016-04-07,37.77942657470703,38.23867034530756,37.64920701954072,38.037874908228794,25498000,,,,,,,,,,,,,37.74711227416992
2016-04-08,37.74711227416992,38.12782836252561,37.56321761753406,38.06520422333184,23434000,,,,,,,,,,,,,37.65119171142578
2016-04-11,37.65119171142578,38.132307453955036,37.641252995799995,38.044334084051044,31774000,,,,,,,,,,,,,37.98817443847656
2016-04-12,37.98817443847656,38.017994379671386,37.35447414439521,37.6954316510679,27388000,,,,,,,,,,,,,38.365413665771484
2016-04-13,38.365413665771484,38.55626659958223,38.001594454262246,38.285888766050064,35426000,,,,,,,,,,,,,38.53837585449219
2016-04-14,38.53837585449219,38.74811651916365,38.430521252864146,38.536885615823984,26992000,,,,,,,,,,,,,38.76749801635742
2016-04-15,38.76749801635742,38.81372195520835,38.515507398441116,38.543840890737606,31712000,,,,,,,,,,,,,39.14920425415039
2016-04-18,39.14920425415039,39.192447712150155,38.648707868853066,38.77693662856194,33540000,,,,,,,,,,,,,38.58111572265625
2016-04-19,38.58111572265625,39.311734559479355,38.28389845092012,39.28936960536165,43952000,,,,,,,,,,,,,38.515010833740234
2016-04-20,38.515010833740234,38.750601244765804,38.33359988468465,38.72574876759956,34262000,,,,,,,,,,,,,38.76749801635742
2016-04-21,38.76749801635742,38.85099687882645,38.34751618113398,38.63380124556119,77628000,,,,,,,,,,,,,36.668582916259766
2016-04-22,36.668582916259766,37.47126780090229,36.30078979823721,36.973751892909824,140798000,,,,,,,,,,,,,36.88926315307617
2016-04-25,36.88926315307617,37.02196643287032,36.5358832224962,36.548309461148776,49442000,,,,,,,,,,,,,36.05228042602539
2016-04-26,36.05228042602539,37.057250962605,35.80128332098599,36.99910132812079,55864000,,,,,,,,,,,,,35.857948303222656
2016-04-27,35.857948303222656,36.14074855149109,35.2426352702506,36.0497947071788,66262000,,,,,,,,,,,,,35.04283142089844
2016-04-28,35.04283142089844,36.24562067561564,34.950387343152094,35.94890017503517,62590000,,,,,,,,,,,,,35.18299865722656
2016-04-29,35.18299865722656,35.393236064792326,34.979218950454126,34.99611969762727,58278000,,,,,,,,,,,,,35.50755310058594
2016-05-02,35.50755310058594,35.55725426708407,35.10745245354865,35.3837950345907,33476000,,,,,,,,,,,,,35.21083068847656
2016-05-03,35.21083068847656,35.45585928442828,35.15566152442782,35.41261961313487,38620000,,,,,,,,,,,,,35.3564567565918
2016-05-04,35.3564567565918,35.539357948678365,34.992637565258995,35.127828370505725,34172000,,,,,,,,,,,,,35.522457122802734
2016-05-05,35.522457122802734,35.66360886705509,35.26102455629364,35.536870344914895,29668000,,,,,,,,,,,,,36.0428352355957
2016-05-06,36.0428352355957,36.08309442562414,35.38527984099728,35.397706078703145,39952000,,,,,,,,,,,,,36.239166259765625
2016-05-09,36.239166259765625,36.49562762122496,35.95934265727083,36.11838866859207,38074000,,,,,,,,,,,,,36.74860763549805
2016-05-10,36.74860763549805,36.779421066654066,36.36242350194867,36.52892448012115,32634000,,,,,,,,,,,,,36.30973815917969
2016-05-11,36.30973815917969,36.819183602502555,36.1780283732611,36.80526712543912,29834000,,,,,,,,,,,,,36.18647766113281
2016-05-12,36.18647766113281,36.549303357235054,35.99761172417678,36.38180509058133,27094000,,,,,,,,,,,,,36.02544403076172
2016-05-13,36.02544403076172,36.34651649700585,35.95983561462703,36.114410893514695,25244000,,,,,,,,,,,,,36.29730987548828
2016-05-16,36.29730987548828,36.415599923862366,35.78538073009013,36.00009262010732,22538000,,,,,,,,,,,,,35.794822692871094
2016-05-17,35.794822692871094,36.573155664022,35.685978405390806,36.3350853288466,33404000,,,,,,,,,,,,,35.87385177612305
2016-05-18,35.87385177612305,36.06222095695841,35.53786556008477,35.710828025771285,32536000,,,,,,,,,,,,,35.552276611328125
2016-05-19,35.552276611328125,35.8102319515726,35.303767031627984,35.70088712979169,30598000,,,,,,,,,,,,,35.8703727722168
2016-05-20,35.8703727722168,36.16808679820461,35.53737080647655,35.60944071652755,34798000,,,,,,,,,,,,,35.64870071411133
2016-05-23,35.64870071411133,35.95933770846914,35.633293998924856,35.78438825767951,24816000,,,,,,,,,,,,,36.43299865722656
2016-05-24,36.43299865722656,36.49114829510625,35.767984458129675,35.77792696549978,37884000,,,,,,,,,,,,,36.68498229980469
2016-05-25,36.68498229980469,36.773949152479126,36.41162404209233,36.53090757651309,32216000,,,,,,,,,,,,,36.6268424987793
2016-05-26,36.6268424987793,36.83409944924903,36.43151504254045,36.58061855260175,27202000,,,,,,,,,,,,,37.15715408325195
2016-05-27,37.15715408325195,37.172560797735365,36.6308079324804,36.655660407677125,34802000,,,,,,,,,,,,,37.21928405761719
2016-05-31,37.21928405761719,37.4494026743806,37.05626030301328,37.21480955002432,42484000,,,,,,,,,,,,,37.19989776611328
2016-06-01,37.19989776611328,37.344530529064464,36.995124590483016,37.200394512270975,20788000,,,,,,,,,,,,,36.99164962768555
2016-06-02,36.99164962768555,37.14224714568638,36.63031417533001,37.08260347552057,33916000,,,,,,,,,,,,,36.57365798950195
2016-06-03,36.57365798950195,36.85348158815068,36.4767393869345,36.85348158815068,24608000,,,,,,,,,,,,,36.28538513183594
2016-06-06,36.28538513183594,36.70487025168486,36.19741554724497,36.70487025168486,29992000,,,,,,,,,,,,,36.336578369140625
2016-06-07,36.336578369140625,36.61590140852878,36.32216514559641,36.44492971077508,24314000,,,,,,,,,,,,,36.925048828125
2016-06-08,36.925048828125,36.96878524572035,36.569185157059394,36.75457008161454,32314000,,,,,,,,,,,,,36.90467071533203
2016-06-09,36.90467071533203,36.97474984923669,36.6054664482065,36.633796149488994,19180000,,,,,,,,,,,,,36.44095230102539
2016-06-10,36.44095230102539,36.76152802936373,36.30775227252631,36.578130091072445,29050000,,,,,,,,,,,,,36.37583923339844
2016-06-13,36.37583923339844,36.7297158663803,36.27345265166464,36.27345265166464,23354000,,,,,,,,,,,,,36.443931579589844
2016-06-14,36.443931579589844,36.58061261894247,36.10844589240314,36.24810740885193,26584000,,,,,,,,,,,,,36.39125442504883
2016-06-15,36.39125442504883,36.6377732804893,36.3475142118925,36.526938196800856,23234000,,,,,,,,,,,,,35.996620178222656
2016-06-16,35.996620178222656,36.30178920458902,35.563715325640715,36.18101161743731,45002000,,,,,,,,,,,,,35.00257873535156
2016-06-17,35.00257873535156,35.854468098459144,34.84700996602387,35.854468098459144,82262000,,,,,,,,,,,,,35.09601974487305
2016-06-20,35.09601974487305,35.580116008455484,35.06023505663339,35.30377342711044,45654000,,,,,,,,,,,,,35.232696533203125
2016-06-21,35.232696533203125,35.5557597646339,35.022955891432886,35.29084617056114,30318000,,,,,,,,,,,,,35.31172561645508
2016-06-22,35.31172561645508,35.497611091175344,35.083593960019655,35.489659359458564,29058000,,,,,,,,,,,,,35.53041076660156
2016-06-23,35.53041076660156,35.5309075127732,34.80376970834427,35.31569886983491,42500000,,,,,,,,,,,,,34.05575180053711
2016-06-24,34.05575180053711,35.03985142388092,34.041338578324314,34.30277114665859,95436000,,,,,,,,,,,,,33.853965759277344
2016-06-27,33.853965759277344,33.96281384625205,33.432493680574986,33.921064414529646,58146000,,,,,,,,,,,,,34.35694885253906
2016-06-28,34.35694885253906,34.43050899837129,34.03836012258463,34.36241685245092,38246000,,,,,,,,,,,,,34.55228042602539
2016-06-29,34.55228042602539,34.766495605033086,34.427528865199534,34.50606027419991,43124000,,,,,,,,,,,,,34.966793060302734
2016-06-30,34.966793060302734,34.978722553490435,34.53786597132402,34.67454702089515,42250000,,,,,,,,,,,,,35.300785064697266
2016-07-01,35.300785064697266,35.41410385080379,34.9767283740977,35.044820511767185,30984000,,,,,,,,,,,,,35.03438186645508
2016-07-05,35.03438186645508,35.194918080206094,34.74810062756713,35.04034661192537,28440000,,,,,,,,,,,,,35.23717498779297
2016-07-06,35.23717498779297,35.437473682842885,34.7416459814996,34.783395416062845,28902000,,,,,,,,,,,,,35.15217971801758
2016-07-07,35.15217971801758,35.29681249056512,34.82464575646428,35.29383201342122,21174000,,,,,,,,,,,,,35.67504119873047
2016-07-08,35.67504119873047,35.6810059443552,35.19442224533065,35.31619330461038,29946000,,,,,,,,,,,,,36.14323425292969
2016-07-11,36.14323425292969,36.229216839265554,35.72921719785099,35.75655340357957,28822000,,,,,,,,,,,,,36.40715408325195
2016-07-12,36.40715408325195,36.56073207959987,36.15814773066366,36.377830890102196,26468000,,,,,,,,,,,,,36.256553649902344
2016-07-13,36.256553649902344,36.55675517178142,36.23369195104158,36.55675517178142,20436000,,,,,,,,,,,,,36.5706787109375
2016-07-14,36.5706787109375,36.587575667281556,36.31172982139997,36.478230821424916,21408000,,,,,,,,,,,,,36.562225341796875
2016-07-15,36.562225341796875,36.82912213559927,36.51301713417915,36.82912213559927,32342000,,,,,,,,,,,,,37.435482025146484
2016-07-18,37.435482025146484,37.53190386107089,36.60595770530275,36.67554008257241,38698000,,,,,,,,,,,,,37.445926666259766
2016-07-19,37.445926666259766,37.60397538026211,37.20139102641852,37.269979921305136,30436000,,,,,,,,,,,,,37.62833023071289
2016-07-20,37.62833023071289,37.8052704639205,37.477732713207416,37.477732713207416,22502000,,,,,,,,,,,,,37.49562454223633
2016-07-21,37.49562454223633,37.68150998680952,37.35198527252677,37.62435005144516,19062000,,,,,,,,,,,,,37.737674713134766
2016-07-22,37.737674713134766,37.746123190181,37.408646726912984,37.640259374123154,20920000,,,,,,,,,,,,,37.65019607543945
2016-07-25,37.65019607543945,37.76451215438325,37.47872385300145,37.65814780587847,21466000,,,,,,,,,,,,,37.65666198730469
2016-07-26,37.65666198730469,37.7366836311533,37.413123624219956,37.65020049457294,23792000,,,,,,,,,,,,,37.87137222290039
2016-07-27,37.87137222290039,37.994633533595646,37.571174469137645,37.72226873437986,32172000,,,,,,,,,,,,,38.063720703125
2016-07-28,38.063720703125,38.219289482296986,37.72823120455185,38.212827989592135,73464000,,,,,,,,,,,,,39.331119537353516
2016-07-29,39.331119537353516,39.95736101235759,39.26451762838003,39.64772129013895,101810000,,,,,,,,,,,,,39.80825424194336
2016-08-01,39.80825424194336,40.13380119125527,39.017991790616094,39.099006916321365,60594000,,,,,,,,,,,,,39.76750183105469
2016-08-02,39.76750183105469,39.87684666475076,39.48966903107975,39.6288338041636,39928000,,,,,,,,,,,,,39.70785903930664
2016-08-03,39.70785903930664,39.73867626371777,39.41461951695384,39.58609175614064,29206000,,,,,,,,,,,,,39.62485885620117
2016-08-04,39.62485885620117,39.771478624542596,39.45935135532707,39.674063276466995,21520000,,,,,,,,,,,,,40.10597229003906
2016-08-05,40.10597229003906,40.12038551371841,39.652689487570754,39.76700557656348,36146000,,,,,,,,,,,,,40.021480560302734
2016-08-08,40.021480560302734,40.13927387453473,39.845533812286874,40.059748977996186,24426000,,,,,,,,,,,,,40.13330841064453
2016-08-09,40.13330841064453,40.42406419849874,39.96332641210336,39.984697874476,32154000,,,,,,,,,,,,,40.183502197265625
2016-08-10,40.183502197265625,40.30228898959929,40.08409988052443,40.11193283256839,18370000,,,,,,,,,,,,,40.16909408569336
2016-08-11,40.16909408569336,40.451401403180085,40.05974924819323,40.281916146663725,25646000,,,,,,,,,,,,,40.111934661865234
2016-08-12,40.111934661865234,40.11889290019356,39.942449419182644,40.014519325268765,17946000,,,,,,,,,,,,,40.05775833129883
2016-08-15,40.05775833129883,40.326149144647886,39.96183323479717,40.11988572905679,18596000,,,,,,,,,,,,,39.82068634033203
2016-08-16,39.82068634033203,39.97327085346344,39.612432122752644,39.935495388869015,21158000,,,,,,,,,,,,,40.03091812133789
2016-08-17,40.03091812133789,40.04135737444005,39.577635361684806,39.761533820709516,21322000,,,,,,,,,,,,,39.898216247558594
2016-08-18,39.898216247558594,40.15915208077763,39.84255034094712,40.027939044914085,17292000,,,,,,,,,,,,,39.744140625
2016-08-19,39.744140625,39.822672028963574,39.60646987887244,39.75109886383501,22416000,,,,,,,,,,,,,39.60994338989258
2016-08-22,39.60994338989258,39.726743200523856,39.47972384905468,39.68747750222222,17056000,,,,,,,,,,,,,39.59204864501953
2016-08-23,39.59204864501953,39.811235040948915,39.56222870803376,39.78538907318505,18350000,,,,,,,,,,,,,39.443443298339844
2016-08-24,39.443443298339844,39.68499465548448,39.30228775494634,39.605469764791444,25672000,,,,,,,,,,,,,39.32912826538086
2016-08-25,39.32912826538086,39.49911025900181,39.12684260201496,39.36391945799853,24054000,,,,,,,,,,,,,39.424556732177734
2016-08-26,39.424556732177734,39.731716512409825,39.23519405295313,39.38827530090654,24978000,,,,,,,,,,,,,39.55378341674805
2016-08-29,39.55378341674805,39.687976935946,39.28042133251339,39.41610888224523,15474000,,,,,,,,,,,,,39.35994338989258
2016-08-30,39.35994338989258,39.66213189934823,39.23817232624567,39.407657564646385,23348000,,,,,,,,,,,,,39.25706100463867
2016-08-31,39.25706100463867,39.342546849162325,39.125351222715125,39.24463476650418,21428000,,,,,,,,,,,,,39.33409881591797
2016-09-01,39.33409881591797,39.40815570743566,39.08211199502575,39.362925261863566,26070000,,,,,,,,,,,,,39.6059684753418
2016-09-02,39.6059684753418,39.61740122173372,39.426544508168696,39.52644737266016,26998000,,,,,,,,,,,,,40.1601448059082
2016-09-06,40.1601448059082,40.30278679289737,39.534396322697084,39.681512817080446,39790000,,,,,,,,,,,,,40.15865707397461
2016-09-07,40.15865707397461,40.28837608499305,39.94642889984851,40.155672804873745,22906000,,,,,,,,,,,,,39.90269088745117
2016-09-08,39.90269088745117,40.18003074740129,39.811737034093,40.02098474259007,23554000,,,,,,,,,,,,,39.188968658447266
2016-09-09,39.188968658447266,39.84851484896729,39.16759719742623,39.70040106836377,37752000,,,,,,,,,,,,,39.70288848876953
2016-09-12,39.70288848876953,39.769983348657924,38.94145245677173,38.992150901256174,37274000,,,,,,,,,,,,,39.20090103149414
2016-09-13,39.20090103149414,39.55229398668465,38.982708105838924,39.46382386714446,36180000,,,,,,,,,,,,,39.287376403808594
2016-09-14,39.287376403808594,39.579129449520494,39.14175015000667,39.14175015000667,25842000,,,,,,,,,,,,,39.822669982910156
2016-09-15,39.822669982910156,39.94294702174833,39.19791496651935,39.26501362039373,31144000,,,,,,,,,,,,,39.66064453125
2016-09-16,39.66064453125,39.71283322213848,39.44444236604638,39.71283322213848,42612000,,,,,,,,,,,,,39.53240966796875
2016-09-19,39.53240966796875,39.959846470254334,39.441455824534266,39.81670394395531,22990000,,,,,,,,,,,,,39.75060272216797
2016-09-20,39.75060272216797,39.898219770521045,39.67505558624518,39.761538722770354,20984000,,,,,,,,,,,,,40.01153564453125
2016-09-21,40.01153564453125,40.05527585177766,39.56421760830907,39.82415995308139,26970000,,,,,,,,,,,,,40.554283142089844
2016-09-22,40.554283142089844,40.70885463031695,40.14474055584761,40.25855610473108,35186000,,,,,,,,,,,,,40.50508117675781
2016-09-23,40.50508117675781,40.60647049310658,40.39424609830923,40.51402640068132,28234000,,,,,,,,,,,,,39.893245697021484
2016-09-26,39.893245697021484,40.26253287295598,39.78390086654876,40.24960988841406,29454000,,,,,,,,,,,,,40.294837951660156
2016-09-27,40.294837951660156,40.43201574072694,39.852491152517175,39.852491152517175,27346000,,,,,,,,,,,,,40.261539459228516
2016-09-28,40.261539459228516,40.270985221431765,39.89971102509201,39.96432216205755,29406000,,,,,,,,,,,,,39.89274978637695
2016-09-29,39.89274978637695,40.45288988923691,39.80427966939848,40.12088142144012,27000000,,,,,,,,,,,,,39.96332550048828
2016-09-30,39.96332550048828,40.16362418034916,39.83609022155049,39.940463800043744,33204000,,,,,,,,,,,,,39.78042984008789
2016-10-03,39.78042984008789,39.93748507985759,39.57416638537563,39.88828065687117,29784000,,,,,,,,,,,,,39.900203704833984
2016-10-04,39.900203704833984,40.084598918646314,39.74513547513831,40.010045280849894,25174000,,,,,,,,,,,,,39.822669982910156
2016-10-05,39.822669982910156,40.18400163756039,39.79682401372068,40.05974683732554,24276000,,,,,,,,,,,,,39.914615631103516
2016-10-06,39.914615631103516,40.10696256942631,39.78688361301769,39.96431679070128,21998000,,,,,,,,,,,,,39.79682540893555
2016-10-07,39.79682540893555,40.056767764572754,39.603484963327546,40.0562710183752,23262000,,,,,,,,,,,,,40.46581268310547
2016-10-10,40.46581268310547,40.62535542384474,39.87286837482342,39.956863983753294,29922000,,,,,,,,,,,,,40.2371826171875
2016-10-11,40.2371826171875,40.74861502604395,40.127837789521585,40.46581098778192,34432000,,,,,,,,,,,,,40.346527099609375
2016-10-12,40.346527099609375,40.48221084874455,40.18648762075828,40.355969068625825,18158000,,,,,,,,,,,,,39.96431350708008
2016-10-13,39.96431350708008,40.087574799606394,39.69294224024794,40.063222863945164,27380000,,,,,,,,,,,,,39.99016571044922
2016-10-14,39.99016571044922,40.26303105015102,39.87684690652409,40.13181800731133,22238000,,,,,,,,,,,,,40.101497650146484
2016-10-17,40.101497650146484,40.432015885196,39.951897413702426,40.05925147164544,21128000,,,,,,,,,,,,,40.82963180541992
2016-10-18,40.82963180541992,41.19344719485618,40.42406319271715,40.46779960876982,45786000,,,,,,,,,,,,,41.09553909301758
2016-10-19,41.09553909301758,41.24265940119505,40.89872140974413,40.89872140974413,30002000,,,,,,,,,,,,,40.83659362792969
2016-10-20,40.83659362792969,41.1765538544339,40.78291469954588,41.13132340389971,27878000,,,,,,,,,,,,,40.95736312866211
2016-10-21,40.95736312866211,40.96879587464268,40.67157860674778,40.755574214116145,32316000,,,,,,,,,,,,,41.537879943847656
2016-10-24,41.537879943847656,41.647224770787794,41.204878001406634,41.2570666840664,28952000,,,,,,,,,,,,,41.18052673339844
2016-10-25,41.18052673339844,41.675058401527465,41.01899322117119,41.675058401527465,37814000,,,,,,,,,,,,,40.85995101928711
2016-10-26,40.85995101928711,41.13878111675703,40.57416647479059,41.10945413022284,35898000,,,,,,,,,,,,,40.623863220214844
2016-10-27,40.623863220214844,41.0826101969284,40.48767893267989,40.90517701815869,59470000,,,,,,,,,,,,,40.733707427978516
2016-10-28,40.733707427978516,41.69991290343267,40.60646835508773,41.24961437430575,87098000,,,,,,,,,,,,,40.25358581542969
2016-10-31,40.25358581542969,40.886292590842174,40.15915474157456,40.876350082885374,44854000,,,,,,,,,,,,,40.03390121459961
2016-11-01,40.03390121459961,40.45537708024985,39.675053287744504,40.30179529427985,47118000,,,,,,,,,,,,,39.18598937988281
2016-11-02,39.18598937988281,40.09752241503534,39.01600738689328,40.09752241503534,47014000,,,,,,,,,,,,,38.8763427734375
2016-11-03,38.8763427734375,39.2645138598372,38.699402556047296,38.99115180352457,43504000,,,,,,,,,,,,,38.822166442871094
2016-11-04,38.822166442871094,39.18896606301158,38.320176035317594,38.33508600323266,39412000,,,,,,,,,,,,,39.862430572509766
2016-11-07,39.862430572509766,40.01004381220292,39.408651062110046,39.51054090362657,39852000,,,,,,,,,,,,,40.35696029663086
2016-11-08,40.35696029663086,40.55874919342565,39.74264459193783,39.862428665241424,35382000,,,,,,,,,,,,,40.03936767578125
2016-11-09,40.03936767578125,40.34354317501328,39.365908802057724,39.85248873481371,61970000,,,,,,,,,,,,,38.78190994262695
2016-11-10,38.78190994262695,40.261534763001734,38.18250416398696,40.25855428599421,118192000,,,,,,,,,,,,,38.35745620727539
2016-11-11,38.35745620727539,38.6328014619631,38.048806208644834,38.6089462707819,71852000,,,,,,,,,,,,,37.43648147583008
2016-11-14,37.43648147583008,38.35895055553348,36.95785323487015,38.35795706312224,73766000,,,,,,,,,,,,,38.52693557739258
